Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"use wisconopen16gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.tenkgroups;",4,11.481984972s,11.481686022s,6.416627ms,0ns,10000,452741,18083796,0.00%,190404
"use wisconopen16gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.tenkgroups;",5,11.336793963s,11.33650916s,5.907608ms,0ns,10000,452741,18083796,0.00%,190404
"use wisconopen16gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.tenkgroups;",6,10.853064886s,10.852767464s,6.986488ms,0ns,10000,452741,18083796,0.00%,190404
"use wisconopen16gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.tenkgroups;",7,11.271410378s,11.271114486s,6.166994ms,0ns,10000,452741,18083796,0.00%,190404
"use wisconopen16gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.tenkgroups;",8,10.872075925s,10.871777043s,7.279531ms,0ns,10000,452741,18083796,0.00%,190404
"use wisconopen16gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.tenkgroups;",9,11.400646878s,11.400357331s,6.134337ms,0ns,10000,452741,18083796,0.00%,190404
"use wisconopen16gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.tenkgroups;",10,11.415149694s,11.414853732s,5.414957ms,0ns,10000,452741,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'false';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",1,23.87388395s,23.873570959s,6.289926ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'false';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",2,24.162323988s,24.162036839s,6.217005ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'false';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",3,23.711033921s,23.710734136s,6.470068ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'false';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",4,23.826092955s,23.825775803s,7.121436ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'false';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",5,23.823090202s,23.822805652s,6.970951ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'false';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",6,22.847939218s,22.847655202s,5.492815ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'false';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",7,23.770299998s,23.770168456s,2.237579ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'false';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",8,23.635486315s,23.635202554s,6.549477ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'false';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",9,23.734952418s,23.734640559s,6.386482ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'false';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",10,23.399207373s,23.398935274s,6.305278ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'true';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",1,26.725724048s,26.725411557s,6.724864ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'true';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",2,26.824211567s,26.824076814s,2.220071ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'true';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",3,27.604897274s,27.604762573s,2.657035ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'true';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",4,27.218275313s,27.217948953s,6.229468ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'true';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",5,27.532212247s,27.531931493s,6.76199ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'true';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",6,26.65030982s,26.650015631s,6.093132ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'true';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",7,27.582238394s,27.581951615s,3.041699ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'true';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",8,27.826066377s,27.825758152s,16.047836ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'true';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",9,27.735885788s,27.735599093s,6.533419ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'true';use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb group by wiscondefopen16gb.milliongroups;",10,26.450973757s,26.450838187s,2.294003ms,0ns,1000000,50178886,18083796,0.00%,190404
"use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.milliongroups;",1,36.043996397s,36.043702144s,6.178911ms,0ns,1000000,50178886,18083796,0.00%,190404
"use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.milliongroups;",2,34.864519169s,34.864229979s,5.988521ms,0ns,1000000,50178886,18083796,0.00%,190404
"use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.milliongroups;",3,35.37389571s,35.373600907s,5.797447ms,0ns,1000000,50178886,18083796,0.00%,190404
"use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.milliongroups;",4,33.881376336s,33.881182149s,2.330855ms,0ns,1000000,50178886,18083796,0.00%,190404
"use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.milliongroups;",5,35.225031051s,35.224742397s,6.602259ms,0ns,1000000,50178886,18083796,0.00%,190404
"use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.milliongroups;",6,34.121368599s,34.121073035s,10.669603ms,0ns,1000000,50178886,18083796,0.00%,190404
"use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.milliongroups;",7,35.276324013s,35.27617648s,2.334377ms,0ns,1000000,50178886,18083796,0.00%,190404
"use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.milliongroups;",8,35.32498804s,35.324854242s,2.080066ms,0ns,1000000,50178886,18083796,0.00%,190404
"use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.milliongroups;",9,33.949608918s,33.949309422s,6.274748ms,0ns,1000000,50178886,18083796,0.00%,190404
"use wisconopen16gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen16gb /*+ hash */ group by wiscondefopen16gb.milliongroups;",10,35.663691278s,35.663391534s,6.871186ms,0ns,1000000,50178886,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb group by wiscondefopen32gb.ten;",1,19.58085656s,19.580572292s,6.546881ms,0ns,10,351,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb group by wiscondefopen32gb.ten;",2,20.31378s,20.313486123s,6.19458ms,0ns,10,351,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb group by wiscondefopen32gb.ten;",3,19.446347106s,19.446080041s,5.56682ms,0ns,10,351,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb group by wiscondefopen32gb.ten;",4,20.174692171s,20.174555182s,2.123331ms,0ns,10,351,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb group by wiscondefopen32gb.ten;",5,20.349619151s,20.349323621s,5.876469ms,0ns,10,351,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb group by wiscondefopen32gb.ten;",6,20.24763355s,20.247334853s,6.365494ms,0ns,10,351,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb group by wiscondefopen32gb.ten;",7,20.650876428s,20.650587481s,5.687263ms,0ns,10,351,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb group by wiscondefopen32gb.ten;",8,19.627621695s,19.627326091s,6.132182ms,0ns,10,351,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb group by wiscondefopen32gb.ten;",9,19.843833699s,19.843686071s,2.111027ms,0ns,10,351,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb group by wiscondefopen32gb.ten;",10,20.864588229s,20.864291794s,6.472852ms,0ns,10,351,36168131,0.00%,380800
"use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.ten;",1,20.191157197s,20.190839922s,6.451068ms,0ns,10,351,36168131,0.00%,380800
"use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.ten;",2,20.811007467s,20.810707065s,6.329753ms,0ns,10,351,36168131,0.00%,380800
"use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.ten;",3,20.249927684s,20.249652884s,6.019621ms,0ns,10,351,36168131,0.00%,380800
"use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.ten;",4,21.000521044s,21.000211108s,6.440736ms,0ns,10,351,36168131,0.00%,380800
"use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.ten;",5,20.569043852s,20.568749004s,5.877366ms,0ns,10,351,36168131,0.00%,380800
"use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.ten;",6,21.561083969s,21.560770634s,6.47039ms,0ns,10,351,36168131,0.00%,380800
"use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.ten;",7,21.15151579s,21.151252802s,6.061497ms,0ns,10,351,36168131,0.00%,380800
"use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.ten;",8,20.993627322s,20.99331056s,6.686473ms,0ns,10,351,36168131,0.00%,380800
"use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.ten;",9,20.725714968s,20.72536858s,6.002609ms,0ns,10,351,36168131,0.00%,380800
"use wisconopen32gb; select ten, sum(ten) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.ten;",10,20.568890187s,20.56857215s,6.760004ms,0ns,10,351,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",1,30.019996805s,30.019681963s,6.061406ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",2,30.014792332s,30.01465768s,2.369806ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",3,31.174188214s,31.173906716s,6.8005ms,1ms,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",4,30.324004946s,30.323721789s,6.650668ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",5,30.154174744s,30.153886261s,6.007242ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",6,30.523249542s,30.522957382s,6.640608ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",7,30.685412613s,30.685124909s,6.861843ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",8,30.131347442s,30.131060135s,6.157083ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",9,31.227237448s,31.226946s,5.924031ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",10,30.287879882s,30.287737836s,2.162116ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",1,20.154972568s,20.154840519s,2.488367ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",2,20.650203417s,20.649924877s,5.950422ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",3,20.615310235s,20.61498082s,6.436917ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",4,21.205376417s,21.205059519s,6.752349ms,1ms,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",5,20.624416489s,20.62411261s,5.945304ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",6,20.695644967s,20.695498393s,2.358506ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",7,21.032808134s,21.032525875s,5.659333ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",8,21.197593718s,21.197465386s,2.084949ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",9,21.024090595s,21.023768489s,6.53996ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.tenkgroups;",10,21.295173888s,21.294887697s,6.153222ms,0ns,10000,455814,36168131,0.00%,380800
"use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.tenkgroups;",1,21.945709485s,21.945402782s,7.020386ms,0ns,10000,455814,36168131,0.00%,380800
"use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.tenkgroups;",2,21.688065071s,21.687761015s,6.237583ms,0ns,10000,455814,36168131,0.00%,380800
"use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.tenkgroups;",3,22.25121233s,22.251081825s,2.417469ms,0ns,10000,455814,36168131,0.00%,380800
"use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.tenkgroups;",4,21.490831397s,21.490676282s,2.306651ms,0ns,10000,455814,36168131,0.00%,380800
"use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.tenkgroups;",5,22.975782622s,22.975467231s,6.593391ms,0ns,10000,455814,36168131,0.00%,380800
"use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.tenkgroups;",6,22.074539808s,22.074250777s,6.094118ms,0ns,10000,455814,36168131,0.00%,380800
"use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.tenkgroups;",7,21.509108028s,21.508942141s,2.156935ms,0ns,10000,455814,36168131,0.00%,380800
"use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.tenkgroups;",8,22.785376804s,22.785051424s,5.999687ms,0ns,10000,455814,36168131,0.00%,380800
"use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.tenkgroups;",9,22.378976193s,22.378677413s,5.995856ms,0ns,10000,455814,36168131,0.00%,380800
"use wisconopen32gb; select tenkgroups, sum(tenkgroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.tenkgroups;",10,22.017140602s,22.016855187s,6.02135ms,0ns,10000,455814,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",1,44.817814052s,44.81752984s,12.456129ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",2,44.154236708s,44.153955907s,6.25541ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",3,44.529496512s,44.529365743s,2.195102ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",4,44.216887364s,44.21655044s,6.811358ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",5,43.485676193s,43.485278145s,4.863968ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",6,43.900967612s,43.900675385s,6.088748ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",7,44.239824977s,44.239691759s,2.249509ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",8,43.841934952s,43.841802102s,2.197178ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",9,44.534058497s,44.533788684s,6.343836ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",10,43.910406056s,43.910119591s,7.385074ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",1,56.194581378s,56.194296931s,7.56899ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",2,56.119873592s,56.119584439s,7.121568ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",3,57.279800748s,57.279484663s,5.885617ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",4,57.500708473s,57.500417926s,6.214821ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",5,57.167558154s,57.167282083s,7.484778ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",6,59.204164624s,59.203849462s,5.981103ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",7,56.137913433s,56.137779491s,2.285861ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",8,56.454240664s,56.453932844s,15.582602ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",9,57.000239401s,56.999960495s,7.206745ms,0ns,1000000,50532012,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb group by wiscondefopen32gb.milliongroups;",10,56.213481011s,56.213196945s,6.320997ms,0ns,1000000,50532012,36168131,0.00%,380800
"use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.milliongroups;",1,66.774294434s,66.773998276s,6.45646ms,0ns,1000000,50532012,36168131,0.00%,380800
"use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.milliongroups;",2,66.840142582s,66.840003294s,2.350337ms,0ns,1000000,50532012,36168131,0.00%,380800
"use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.milliongroups;",3,66.687071841s,66.686930754s,2.071655ms,0ns,1000000,50532012,36168131,0.00%,380800
"use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.milliongroups;",4,69.741525074s,69.741232497s,7.422769ms,1ms,1000000,50532012,36168131,0.00%,380800
"use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.milliongroups;",5,66.759914511s,66.759633765s,6.435786ms,0ns,1000000,50532012,36168131,0.00%,380800
"use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.milliongroups;",6,68.57765867s,68.577360275s,7.411812ms,0ns,1000000,50532012,36168131,0.00%,380800
"use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.milliongroups;",7,64.480025823s,64.479891754s,2.407656ms,0ns,1000000,50532012,36168131,0.00%,380800
"use wisconopen32gb; select milliongroups, sum(milliongroups) as sum from wiscondefopen32gb /*+ hash */ group by wiscondefopen32gb.milliongroups;",8,68.256571073s,68.25628351s,6.638183ms,0ns,1000000,50532012,36168131,0.00%,380800
