Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"use testopen2gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen2gb /*+ hash */ group by testdefopen2gb.variablelengthstring;",5,65.315099269s,65.314829038s,3.070069ms,0ns,2260380,395689265,2260380,0.00%,24525
"use testopen2gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen2gb /*+ hash */ group by testdefopen2gb.variablelengthstring;",6,64.285664341s,64.285383821s,3.123627ms,0ns,2260380,395689265,2260380,0.00%,24525
"use testopen2gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen2gb /*+ hash */ group by testdefopen2gb.variablelengthstring;",7,64.437300943s,64.437025926s,3.240561ms,0ns,2260380,395689265,2260380,0.00%,24525
"use testopen2gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen2gb /*+ hash */ group by testdefopen2gb.variablelengthstring;",8,65.290708307s,65.290077154s,8.876135ms,0ns,2260380,395689265,2260380,0.00%,24525
"use testopen2gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen2gb /*+ hash */ group by testdefopen2gb.variablelengthstring;",9,65.808582218s,65.807950795s,8.121465ms,0ns,2260380,395689265,2260380,0.00%,24525
"use testopen2gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen2gb /*+ hash */ group by testdefopen2gb.variablelengthstring;",10,65.549077966s,65.548400879s,8.206269ms,0ns,2260380,395689265,2260380,0.00%,24525
"set `compiler.optimize.groupby` 'false';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",1,3.949726678s,3.949355767s,2.923609ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",2,4.087805203s,4.087222353s,7.946201ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",3,3.991990708s,3.991384454s,8.252557ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",4,4.056076527s,4.055390365s,6.217779ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",5,3.991056425s,3.990366674s,8.518603ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",6,3.971512412s,3.971233182s,3.122873ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",7,3.99712211s,3.996859529s,2.957092ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",8,3.992452686s,3.991903806s,4.443704ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",9,3.976938846s,3.976564283s,4.35286ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",10,4.050628742s,4.050349107s,3.177527ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",1,2.48258955s,2.482333124s,3.307738ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",2,2.442207493s,2.44189326s,3.184508ms,1ms,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",3,2.653837607s,2.653189448s,6.421841ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",4,2.729396031s,2.729144499s,3.085298ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",5,2.535893443s,2.535654255s,3.01117ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",6,2.559367858s,2.559115134s,3.339725ms,1ms,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",7,2.778852283s,2.778601171s,3.136383ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",8,2.735397496s,2.735110173s,3.171917ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",9,2.568638588s,2.568355685s,3.161122ms,1ms,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select ten, count(ten) as count from testdefopen4gb group by testdefopen4gb.ten;",10,2.736446567s,2.735874837s,8.368559ms,0ns,10,360,4520789,0.00%,49045
"use testopen4gb; select ten, count(ten) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.ten;",1,2.741181984s,2.74092509s,3.11204ms,0ns,10,360,4520789,0.00%,49045
"use testopen4gb; select ten, count(ten) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.ten;",2,2.793251922s,2.792971397s,3.093143ms,0ns,10,360,4520789,0.00%,49045
"use testopen4gb; select ten, count(ten) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.ten;",3,2.826965714s,2.826709011s,2.770366ms,0ns,10,360,4520789,0.00%,49045
"use testopen4gb; select ten, count(ten) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.ten;",4,2.614191339s,2.61364132s,8.706459ms,0ns,10,360,4520789,0.00%,49045
"use testopen4gb; select ten, count(ten) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.ten;",5,2.710877351s,2.710587889s,3.165056ms,0ns,10,360,4520789,0.00%,49045
"use testopen4gb; select ten, count(ten) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.ten;",6,2.567598143s,2.567293683s,2.998829ms,0ns,10,360,4520789,0.00%,49045
"use testopen4gb; select ten, count(ten) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.ten;",7,2.850453536s,2.849914714s,7.503941ms,0ns,10,360,4520789,0.00%,49045
"use testopen4gb; select ten, count(ten) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.ten;",8,2.622583019s,2.622304922s,2.995224ms,0ns,10,360,4520789,0.00%,49045
"use testopen4gb; select ten, count(ten) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.ten;",9,2.832982343s,2.832391071s,8.37735ms,0ns,10,360,4520789,0.00%,49045
"use testopen4gb; select ten, count(ten) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.ten;",10,2.900920068s,2.900659755s,2.938901ms,0ns,10,360,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",1,3.945389347s,3.945104308s,3.113711ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",2,3.920094545s,3.919546025s,8.917521ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",3,3.907000776s,3.906755729s,2.80463ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",4,4.172944274s,4.17239542s,9.015016ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",5,3.866472036s,3.865942405s,2.838873ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",6,3.791636902s,3.791387216s,2.985847ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",7,3.849245058s,3.849004988s,2.876972ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",8,4.069841971s,4.069592606s,2.963566ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",9,3.987570303s,3.987322698s,2.911283ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",10,3.862936438s,3.862393772s,8.138619ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",1,2.723688419s,2.723438745s,3.012121ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",2,2.841778261s,2.841238416s,8.646711ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",3,2.859884718s,2.859636543s,2.816801ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",4,2.96406386s,2.963814288s,2.82007ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",5,2.923488369s,2.92296522s,7.889289ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",6,2.754593617s,2.754344495s,2.80627ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",7,2.717522037s,2.717266125s,3.186831ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",8,2.773933751s,2.773673721s,2.983551ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",9,2.717850456s,2.71729577s,8.495936ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb group by testdefopen4gb.tenkgroups;",10,2.843990061s,2.84374369s,2.875251ms,0ns,10000,428890,4520789,0.00%,49045
"use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.tenkgroups;",1,3.038177092s,3.037922038s,2.779893ms,0ns,10000,428890,4520789,0.00%,49045
"use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.tenkgroups;",2,3.034306551s,3.033766763s,8.886244ms,0ns,10000,428890,4520789,0.00%,49045
"use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.tenkgroups;",3,3.070002209s,3.069436808s,8.002492ms,1ms,10000,428890,4520789,0.00%,49045
"use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.tenkgroups;",4,2.949415551s,2.949163147s,2.7515ms,0ns,10000,428890,4520789,0.00%,49045
"use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.tenkgroups;",5,2.839271796s,2.838722483s,5.527068ms,0ns,10000,428890,4520789,0.00%,49045
"use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.tenkgroups;",6,2.77410235s,2.773846707s,3.055887ms,0ns,10000,428890,4520789,0.00%,49045
"use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.tenkgroups;",7,3.012636257s,3.012099054s,7.042218ms,0ns,10000,428890,4520789,0.00%,49045
"use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.tenkgroups;",8,2.835310487s,2.835033994s,2.764137ms,0ns,10000,428890,4520789,0.00%,49045
"use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.tenkgroups;",9,3.076747347s,3.076500273s,2.763971ms,0ns,10000,428890,4520789,0.00%,49045
"use testopen4gb; select tenkgroups, count(tenkgroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.tenkgroups;",10,2.961326743s,2.961073377s,2.751649ms,0ns,10000,428890,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",1,7.878956755s,7.878692271s,3.24325ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",2,8.084528964s,8.083974695s,5.952979ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",3,7.836602244s,7.836333211s,2.820134ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",4,8.313949168s,8.31368981s,2.694764ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",5,8.269265464s,8.268704369s,4.693766ms,1ms,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",6,7.676771896s,7.676452037s,2.977139ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",7,7.743516116s,7.74300978s,3.843101ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",8,7.97406314s,7.973825309s,2.929271ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",9,8.846467072s,8.845953445s,8.086997ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",10,7.937310327s,7.937071555s,3.603862ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",1,7.815248744s,7.814765885s,7.897227ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",2,7.824017713s,7.82378007s,2.757333ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",3,7.856709474s,7.856467215s,3.022056ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",4,7.668175109s,7.667934409s,2.902105ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",5,7.692179223s,7.691938176s,3.188437ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",6,7.851572009s,7.851308741s,2.965904ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",7,7.673122485s,7.672597208s,8.317704ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",8,7.782076082s,7.781837932s,2.692628ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",9,7.870550047s,7.870036187s,8.234871ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb group by testdefopen4gb.milliongroups;",10,7.950141845s,7.949903299s,2.908346ms,0ns,987226,45307987,4520789,0.00%,49045
"use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.milliongroups;",1,9.847105916s,9.846847656s,2.923806ms,0ns,987226,45307987,4520789,0.00%,49045
"use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.milliongroups;",2,9.570944978s,9.570693039s,2.626613ms,0ns,987226,45307987,4520789,0.00%,49045
"use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.milliongroups;",3,9.508462734s,9.507907778s,10.130352ms,0ns,987226,45307987,4520789,0.00%,49045
"use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.milliongroups;",4,9.608536522s,9.608000285s,7.70057ms,0ns,987226,45307987,4520789,0.00%,49045
"use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.milliongroups;",5,9.457465533s,9.456932689s,8.162308ms,0ns,987226,45307987,4520789,0.00%,49045
"use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.milliongroups;",6,8.943497205s,8.943250021s,2.828743ms,0ns,987226,45307987,4520789,0.00%,49045
"use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.milliongroups;",7,9.498540225s,9.498295321s,2.818302ms,0ns,987226,45307987,4520789,0.00%,49045
"use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.milliongroups;",8,8.938638993s,8.938392842s,2.776655ms,0ns,987226,45307987,4520789,0.00%,49045
"use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.milliongroups;",9,9.460266081s,9.459681357s,3.035722ms,0ns,987226,45307987,4520789,0.00%,49045
"use testopen4gb; select milliongroups, count(milliongroups) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.milliongroups;",10,9.962661281s,9.962416149s,2.721194ms,0ns,987226,45307987,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",1,9.435318858s,9.434744524s,7.822846ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",2,9.153057442s,9.152822715s,2.674155ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",3,9.268822712s,9.268578661s,2.926389ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",4,9.179351946s,9.179116423s,2.953871ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",5,9.565369701s,9.565131264s,2.909388ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",6,9.200229459s,9.199720043s,8.750962ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",7,9.374528214s,9.374272693s,2.759126ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",8,9.25838226s,9.258115249s,2.737095ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",9,9.20307556s,9.202837213s,2.907641ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",10,9.246651812s,9.24614062s,8.418462ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",1,2.884465828s,2.884231202s,3.121576ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",2,2.979790882s,2.979541076s,2.808176ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",3,2.852174377s,2.851690831s,7.810616ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",4,2.851567374s,2.851323313s,2.725064ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",5,2.992981014s,2.992755583s,2.9046ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",6,2.940454655s,2.939936662s,8.867514ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",7,2.995260729s,2.995020734s,3.056982ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",8,2.997714681s,2.99747339s,2.861852ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",9,2.903155271s,2.90261s,7.790221ms,0ns,1,148,4520789,0.00%,49045
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",10,2.80195511s,2.801404022s,8.103712ms,0ns,1,148,4520789,0.00%,49045
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",1,3.665272468s,3.665025391s,2.723393ms,0ns,1,148,4520789,0.00%,49045
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",2,3.430443757s,3.430203461s,2.851321ms,0ns,1,148,4520789,0.00%,49045
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",3,3.812707479s,3.812470322s,3.691678ms,0ns,1,148,4520789,0.00%,49045
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",4,3.434984034s,3.434744372s,2.934301ms,0ns,1,148,4520789,0.00%,49045
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",5,3.369424471s,3.36888268s,8.109326ms,0ns,1,148,4520789,0.00%,49045
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",6,3.403772815s,3.403509718s,2.781589ms,0ns,1,148,4520789,0.00%,49045
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",7,3.6845661s,3.684328856s,3.303009ms,0ns,1,148,4520789,0.00%,49045
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",8,3.679669764s,3.679439001s,3.392289ms,0ns,1,148,4520789,0.00%,49045
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",9,3.492085928s,3.491847284s,2.612818ms,0ns,1,148,4520789,0.00%,49045
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",10,3.74559459s,3.745343331s,2.744541ms,0ns,1,148,4520789,0.00%,49045
