Timestamp, CPU Usage (%), Memory Usage (%), Disk Read (kB/s), Disk Write (kB/s)
2024-09-26 21:44:55, 1.6, 8.16216, 0.13 21.85
2024-09-26 21:45:01, 1.6, 8.16177, 0.13 21.85
2024-09-26 21:45:06, 1.6, 8.16149, 0.13 21.85
2024-09-26 21:45:11, 1.6, 8.16263, 0.13 21.85
2024-09-26 21:45:16, 0.8, 8.16262, 0.13 21.85
2024-09-26 21:45:21, 0.8, 8.16374, 0.13 21.85
2024-09-26 21:45:26, 0, 8.16372, 0.13 21.85
2024-09-26 21:45:32, 0.8, 8.16371, 0.13 21.85
2024-09-26 21:45:37, 0.8, 8.16438, 0.13 21.85
2024-09-26 21:45:42, 0.8, 8.16437, 0.13 21.85
2024-09-26 21:45:47, 1.6, 8.16512, 0.13 21.85
2024-09-26 21:45:52, 0, 8.16525, 0.13 21.85
2024-09-26 21:45:57, 1.6, 8.16525, 0.13 21.85
2024-09-26 21:46:03, 1.5, 8.16465, 0.13 21.85
2024-09-26 21:46:08, 0.8, 8.16501, 0.13 21.85
2024-09-26 21:46:13, 0, 8.16461, 0.13 21.85
2024-09-26 21:46:18, 0.8, 8.1646, 0.13 21.85
2024-09-26 21:46:23, 0.8, 8.16464, 0.13 21.85
2024-09-26 21:46:28, 0.8, 8.16463, 0.13 21.85
2024-09-26 21:46:34, 0, 8.16461, 0.13 21.85
2024-09-26 21:46:39, 1.6, 8.16499, 0.13 21.85
2024-09-26 21:46:44, 0, 8.16498, 0.13 21.85
2024-09-26 21:46:49, 0.8, 8.16496, 0.13 21.85
2024-09-26 21:46:54, 0, 8.16495, 0.13 21.85
2024-09-26 21:47:00, 0.8, 8.16513, 0.13 21.85
2024-09-26 21:47:05, 1.6, 8.16512, 0.13 21.85
2024-09-26 21:47:10, 0.8, 8.16549, 0.13 21.85
2024-09-26 21:47:15, 0.8, 8.16586, 0.13 21.85
2024-09-26 21:47:20, 0.8, 8.16585, 0.13 21.85
2024-09-26 21:47:25, 0.8, 8.16507, 0.13 21.85
2024-09-26 21:47:31, 0.8, 8.16479, 0.13 21.85
2024-09-26 21:47:36, 0.8, 8.16477, 0.13 21.85
2024-09-26 21:47:41, 1.6, 8.16515, 0.13 21.85
2024-09-26 21:47:46, 0.8, 8.16513, 0.13 21.85
2024-09-26 21:47:51, 1.6, 8.16512, 0.13 21.85
2024-09-26 21:47:56, 0, 8.16549, 0.13 21.85
2024-09-26 21:48:02, 0.8, 8.16571, 0.13 21.85
2024-09-26 21:48:07, 1.6, 8.16592, 0.13 21.85
2024-09-26 21:48:12, 0.8, 8.16551, 0.13 21.85
2024-09-26 21:48:17, 0.8, 8.1655, 0.13 21.85
2024-09-26 21:48:22, 3.1, 8.16549, 0.13 21.85
2024-09-26 21:48:27, 0.8, 8.16548, 0.13 21.85
2024-09-26 21:48:33, 1.6, 8.16546, 0.13 21.85
2024-09-26 21:48:38, 0.8, 8.16518, 0.13 21.85
2024-09-26 21:48:43, 0, 8.16518, 0.13 21.85
2024-09-26 21:48:48, 0.8, 8.16516, 0.13 21.85
2024-09-26 21:48:53, 1.6, 8.16515, 0.13 21.85
2024-09-26 21:48:59, 0, 8.16513, 0.13 21.85
2024-09-26 21:49:04, 1.6, 8.16512, 0.13 21.85
2024-09-26 21:49:09, 0.8, 8.16491, 0.13 21.85
2024-09-26 21:49:14, 0, 8.16529, 0.13 21.85
2024-09-26 21:49:19, 0.8, 8.16604, 0.13 21.85
2024-09-26 21:49:24, 1.6, 8.16603, 0.13 21.85
2024-09-26 21:49:30, 1.6, 8.16602, 0.13 21.85
2024-09-26 21:49:35, 0.8, 8.16639, 0.13 21.85
2024-09-26 21:49:40, 0.8, 8.16682, 0.13 21.85
2024-09-26 21:49:45, 0.8, 8.16681, 0.13 21.85
2024-09-26 21:49:50, 0.8, 8.1668, 0.13 21.85
2024-09-26 21:49:55, 0, 8.16678, 0.13 21.85
2024-09-26 21:50:01, 0.8, 8.16716, 0.13 21.85
2024-09-26 21:50:06, 0.8, 8.16714, 0.13 21.85
2024-09-26 21:50:11, 0.8, 8.16636, 0.13 21.85
2024-09-26 21:50:16, 0, 8.16659, 0.13 21.85
2024-09-26 21:50:21, 1.6, 8.16658, 0.13 21.85
2024-09-26 21:50:27, 0.8, 8.16657, 0.13 21.85
2024-09-26 21:50:32, 0.8, 8.16689, 0.13 21.85
2024-09-26 21:50:37, 0.8, 8.16725, 0.13 21.85
2024-09-26 21:50:42, 0, 8.16725, 0.13 21.85
2024-09-26 21:50:47, 0.8, 8.16806, 0.13 21.85
2024-09-26 21:50:52, 0.8, 8.16806, 0.13 21.85
2024-09-26 21:50:58, 0, 8.16803, 0.13 21.85
2024-09-26 21:51:03, 0, 8.16802, 0.13 21.85
2024-09-26 21:51:08, 0.8, 8.16801, 0.13 21.85
2024-09-26 21:51:13, 0.8, 8.1676, 0.13 21.85
2024-09-26 21:51:18, 0.8, 8.16759, 0.13 21.85
2024-09-26 21:51:23, 0, 8.16777, 0.13 21.85
2024-09-26 21:51:29, 0.8, 8.16776, 0.13 21.85
2024-09-26 21:51:34, 0.8, 8.16813, 0.13 21.85
2024-09-26 21:51:39, 0, 8.16812, 0.13 21.85
2024-09-26 21:51:44, 0.8, 8.16811, 0.13 21.85
2024-09-26 21:51:49, 0.8, 8.16848, 0.13 21.85
2024-09-26 21:51:54, 0, 8.16887, 0.13 21.85
2024-09-26 21:52:00, 0.8, 8.16886, 0.13 21.85
2024-09-26 21:52:05, 0.8, 8.16846, 0.13 21.85
2024-09-26 21:52:10, 1.6, 8.16806, 0.13 21.85
2024-09-26 21:52:15, 0.8, 8.16766, 0.13 21.85
