Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"set `compiler.optimize.groupby` 'true';use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb group by testdefopen16gb.milliongroups;",8,47.218863207s,47.218639841s,3.000233ms,0ns,1000000,46717516,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb group by testdefopen16gb.milliongroups;",9,46.836636902s,46.836421448s,3.086766ms,0ns,1000000,46717516,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb group by testdefopen16gb.milliongroups;",10,47.948323321s,47.948117127s,2.988606ms,1ms,1000000,46717516,18083796,0.00%,196164
"use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.milliongroups;",1,68.241139928s,68.240922608s,2.750782ms,0ns,1000000,46717516,18083796,0.00%,196164
"use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.milliongroups;",2,70.932521789s,70.932240343s,3.076474ms,0ns,1000000,46717516,18083796,0.00%,196164
"use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.milliongroups;",3,69.556114066s,69.55589525s,2.992368ms,0ns,1000000,46717516,18083796,0.00%,196164
"use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.milliongroups;",4,67.750005223s,67.749772397s,2.659138ms,0ns,1000000,46717516,18083796,0.00%,196164
"use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.milliongroups;",5,68.256497001s,68.256276111s,2.773314ms,0ns,1000000,46717516,18083796,0.00%,196164
"use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.milliongroups;",6,66.863293664s,66.863085814s,3.301075ms,0ns,1000000,46717516,18083796,0.00%,196164
"use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.milliongroups;",7,70.489985416s,70.489776258s,2.895032ms,0ns,1000000,46717516,18083796,0.00%,196164
"use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.milliongroups;",8,70.682503663s,70.682285655s,2.682103ms,0ns,1000000,46717516,18083796,0.00%,196164
"use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.milliongroups;",9,67.56049646s,67.560276819s,3.061036ms,0ns,1000000,46717516,18083796,0.00%,196164
"use testopen16gb; select milliongroups, count(milliongroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.milliongroups;",10,67.916496414s,67.916272197s,2.698426ms,0ns,1000000,46717516,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",1,78.976846362s,78.976641228s,2.753883ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",2,79.332641572s,79.332433288s,3.024111ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",3,78.626095875s,78.625869955s,2.903885ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",4,79.083646272s,79.083440523s,2.773508ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",5,78.653128664s,78.652914631s,2.792926ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",6,79.22262064s,79.222394065s,2.772308ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",7,78.491877808s,78.491670668s,2.737193ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",8,80.098885767s,80.098679328s,2.781494ms,1ms,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",9,79.227103448s,79.226897638s,3.002496ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",10,78.353820068s,78.353580288s,2.854244ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",1,21.923592787s,21.923321546s,2.830515ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",2,21.948130724s,21.947868095s,3.93499ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",3,21.746771241s,21.746543812s,2.762621ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",4,21.830687745s,21.830465034s,2.975757ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",5,22.034677623s,22.034452439s,2.880025ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",6,21.646127976s,21.645876605s,2.83628ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",7,21.452094409s,21.451888947s,2.754709ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",8,21.837253412s,21.837047272s,2.862348ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",9,21.681795829s,21.681593987s,3.043736ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb group by testdefopen16gb.similarstring;",10,23.226114915s,23.225899266s,2.772983ms,0ns,1,149,18083796,0.00%,196164
"use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarstring;",1,26.168373435s,26.168155357s,2.84493ms,0ns,1,149,18083796,0.00%,196164
"use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarstring;",2,26.985652419s,26.985423362s,2.66326ms,0ns,1,149,18083796,0.00%,196164
"use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarstring;",3,27.23504039s,27.234824837s,2.912172ms,0ns,1,149,18083796,0.00%,196164
"use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarstring;",4,26.761145451s,26.760916878s,2.761475ms,0ns,1,149,18083796,0.00%,196164
"use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarstring;",5,26.227184645s,26.226975712s,2.832627ms,0ns,1,149,18083796,0.00%,196164
"use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarstring;",6,26.986135472s,26.985916377s,2.854918ms,0ns,1,149,18083796,0.00%,196164
"use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarstring;",7,27.362656108s,27.362440609s,2.823171ms,0ns,1,149,18083796,0.00%,196164
"use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarstring;",8,26.640468727s,26.640252582s,3.258431ms,0ns,1,149,18083796,0.00%,196164
"use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarstring;",9,26.406196682s,26.405980214s,2.698356ms,0ns,1,149,18083796,0.00%,196164
"use testopen16gb; select similarstring, count(similarstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarstring;",10,27.14627578s,27.146057929s,2.609879ms,0ns,1,149,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",1,32.778897227s,32.778692883s,2.782733ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",2,32.43660738s,32.436406266s,3.423722ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",3,33.059275654s,33.059075118s,2.840887ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",4,33.642531202s,33.642324982s,2.944346ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",5,32.740564147s,32.74036777s,2.718153ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",6,33.47506117s,33.474775755s,3.025095ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",7,32.585287741s,32.584986799s,2.814759ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",8,33.344936407s,33.344754724s,3.046233ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",9,33.491612403s,33.491437601s,2.706336ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",10,33.653912281s,33.653734399s,2.812412ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",1,22.247758155s,22.247582497s,2.933337ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",2,23.010988094s,23.01080991s,2.790928ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",3,21.76080853s,21.76063255s,2.720051ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",4,22.167986333s,22.167809977s,3.056546ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",5,20.964232708s,20.964054438s,2.692697ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",6,21.538168254s,21.537992764s,2.98782ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",7,21.304234184s,21.304051546s,2.800723ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",8,22.761682359s,22.761503748s,2.717605ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",9,21.470491695s,21.470303541s,3.004725ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb group by testdefopen16gb.similarsmallstring;",10,21.167042639s,21.166860767s,2.884851ms,0ns,1,64,18083796,0.00%,196164
"use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarsmallstring;",1,23.064309115s,23.06412085s,2.734281ms,0ns,1,64,18083796,0.00%,196164
"use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarsmallstring;",2,22.013106681s,22.012924583s,2.856068ms,0ns,1,64,18083796,0.00%,196164
"use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarsmallstring;",3,21.845223843s,21.845038671s,2.867162ms,0ns,1,64,18083796,0.00%,196164
"use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarsmallstring;",4,24.089499222s,24.089281576s,2.745945ms,0ns,1,64,18083796,0.00%,196164
"use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarsmallstring;",5,21.427303085s,21.427095996s,2.843795ms,0ns,1,64,18083796,0.00%,196164
"use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarsmallstring;",6,24.390445327s,24.390233625s,2.679804ms,1ms,1,64,18083796,0.00%,196164
"use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarsmallstring;",7,22.609344496s,22.609156668s,2.880234ms,0ns,1,64,18083796,0.00%,196164
"use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarsmallstring;",8,21.94498279s,21.944804807s,3.121199ms,0ns,1,64,18083796,0.00%,196164
"use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarsmallstring;",9,21.75005538s,21.749872597s,3.066504ms,0ns,1,64,18083796,0.00%,196164
"use testopen16gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.similarsmallstring;",10,22.297418463s,22.297239098s,2.777582ms,0ns,1,64,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",1,114.795826081s,114.795648914s,2.732593ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",2,115.211345799s,115.21116247s,3.020291ms,1ms,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",3,118.597412705s,118.597229149s,2.950478ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",4,116.458984511s,116.458799259s,2.748451ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",5,115.927345922s,115.927141083s,2.997738ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",6,117.429764574s,117.429589218s,2.794253ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",7,116.344108059s,116.343927746s,2.752579ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",8,115.351506437s,115.351312248s,3.003689ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",9,117.276101008s,117.275911406s,2.718398ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",10,116.388170383s,116.387997559s,3.088078ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",1,106.692633583s,106.69244686s,2.89544ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",2,103.596384143s,103.596199222s,2.956407ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",3,105.557014292s,105.556839748s,2.747137ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",4,102.722105893s,102.721912366s,3.257339ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",5,102.572129759s,102.571933883s,2.750186ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",6,103.32991186s,103.32971042s,2.756282ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",7,103.144974805s,103.14479461s,2.701871ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",8,103.740938336s,103.740765176s,2.864023ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",9,101.935273954s,101.935087353s,2.928687ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb group by testdefopen16gb.normalsmallstring;",10,103.121924469s,103.121746363s,2.749839ms,0ns,18060883,1011409448,18083796,0.00%,196164
"use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.normalsmallstring;",1,323.993441769s,323.99325928s,3.035287ms,0ns,18060883,1011409448,18083796,0.00%,196164
"use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.normalsmallstring;",2,324.785672448s,324.785484023s,2.893869ms,0ns,18060883,1011409448,18083796,0.00%,196164
"use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.normalsmallstring;",3,321.584842393s,321.58465528s,2.634597ms,0ns,18060883,1011409448,18083796,0.00%,196164
"use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.normalsmallstring;",4,322.476564797s,322.476362351s,2.718152ms,1ms,18060883,1011409448,18083796,0.00%,196164
"use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.normalsmallstring;",5,322.61110174s,322.610913335s,2.671006ms,0ns,18060883,1011409448,18083796,0.00%,196164
"use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.normalsmallstring;",6,317.495422049s,317.495226844s,2.688967ms,0ns,18060883,1011409448,18083796,0.00%,196164
"use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.normalsmallstring;",7,324.064069283s,324.063879432s,2.616576ms,0ns,18060883,1011409448,18083796,0.00%,196164
"use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.normalsmallstring;",8,321.868212708s,321.868031687s,2.851497ms,0ns,18060883,1011409448,18083796,0.00%,196164
"use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.normalsmallstring;",9,326.629578199s,326.629397571s,2.880601ms,0ns,18060883,1011409448,18083796,0.00%,196164
"use testopen16gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.normalsmallstring;",10,324.85180034s,324.851615199s,2.674933ms,0ns,18060883,1011409448,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",1,184.936493258s,184.936309023s,2.742427ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",2,186.761807997s,186.761622795s,3.112032ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",3,189.497281671s,189.497099054s,3.209767ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",4,187.789631779s,187.789286859s,3.112527ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",5,188.931349944s,188.931089604s,3.043047ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",6,186.556754218s,186.556570607s,2.630126ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",7,186.987852736s,186.987698531s,3.087605ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",8,187.128604405s,187.128440774s,2.768059ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",9,189.218893275s,189.218736613s,2.840267ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'false';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",10,186.012755178s,186.012593949s,2.718811ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",1,171.145601517s,171.14544778s,2.88404ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",2,172.781167008s,172.781007557s,2.974879ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",3,169.800170118s,169.800010022s,2.951796ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",4,170.520587742s,170.520422755s,2.808401ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",5,169.872194155s,169.872037765s,2.977617ms,0ns,18083796,3164927532,18083796,0.00%,196164
"set `compiler.optimize.groupby` 'true';use testopen16gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen16gb group by testdefopen16gb.variablelengthstring;",6,169.764434939s,169.76428007s,2.781713ms,0ns,18083796,3164927532,18083796,0.00%,196164
