Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",3,5.683561474s,5.683331743s,19.773843ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",4,5.60864296s,5.608407174s,20.554264ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",5,5.646780027s,5.646548818s,21.139616ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",6,5.58894507s,5.588425649s,23.049702ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",7,5.633603836s,5.633368409s,17.766189ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",8,5.825246844s,5.825019162s,21.533449ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",9,5.681329998s,5.681093924s,21.923421ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",10,5.569551964s,5.569317292s,21.98589ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",1,1.505974954s,1.505725093s,19.29477ms,1ms,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",2,1.601477186s,1.600888609s,24.607644ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",3,1.436185534s,1.435955774s,20.540696ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",4,1.578000128s,1.577752751s,19.062386ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",5,1.626466825s,1.626095768s,21.134296ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",6,1.464963375s,1.4647254s,20.335397ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",7,1.603499294s,1.603250939s,19.111962ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",8,1.552139486s,1.551903732s,20.744408ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",9,1.540353621s,1.540106117s,20.510498ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarstring;",10,1.468139632s,1.467908625s,19.690787ms,0ns,1,148,4520789,0.00%,47609
"use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarstring;",1,2.005315504s,2.005066852s,20.786459ms,0ns,1,148,4520789,0.00%,47609
"use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarstring;",2,2.064771553s,2.064522408s,5.334829ms,0ns,1,148,4520789,0.00%,47609
"use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarstring;",3,2.179126167s,2.178860231s,21.713415ms,0ns,1,148,4520789,0.00%,47609
"use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarstring;",4,2.141883595s,2.141620912s,21.682189ms,0ns,1,148,4520789,0.00%,47609
"use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarstring;",5,1.897523085s,1.897273155s,19.344131ms,0ns,1,148,4520789,0.00%,47609
"use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarstring;",6,1.934599511s,1.934319584s,20.30928ms,0ns,1,148,4520789,0.00%,47609
"use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarstring;",7,2.157805862s,2.157296603s,12.560066ms,0ns,1,148,4520789,0.00%,47609
"use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarstring;",8,2.158550647s,2.157974489s,23.536673ms,0ns,1,148,4520789,0.00%,47609
"use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarstring;",9,1.962674282s,1.962428795s,19.323461ms,0ns,1,148,4520789,0.00%,47609
"use wisconopen4gb; select similarstring, count(similarstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarstring;",10,1.866274459s,1.866028669s,21.531093ms,0ns,1,148,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",1,2.340532195s,2.340281136s,20.644964ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",2,2.406274649s,2.406033181s,20.167992ms,1ms,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",3,2.294727623s,2.294494326s,20.350559ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",4,2.450996319s,2.450759295s,20.388581ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",5,2.433243996s,2.433016954s,20.878678ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",6,2.315636374s,2.315133624s,25.39991ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",7,2.393404288s,2.393169371s,21.347144ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",8,2.462839887s,2.462608283s,20.653993ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",9,2.254008633s,2.253465496s,22.362061ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",10,2.29085877s,2.290622038s,20.40616ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",1,1.398526325s,1.398281609s,23.591327ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",2,1.674748183s,1.674409211s,19.380322ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",3,1.544265076s,1.544031891s,19.682778ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",4,1.441434287s,1.440913022s,15.267281ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",5,1.434801562s,1.434271427s,13.95899ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",6,1.482229449s,1.481985532s,19.266054ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",7,1.569458476s,1.569232861s,21.416296ms,1ms,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",8,1.530074817s,1.529838997s,20.536464ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",9,1.410770395s,1.410539195s,20.871779ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.similarsmallstring;",10,1.596821162s,1.596572939s,19.399219ms,0ns,1,63,4520789,0.00%,47609
"use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarsmallstring;",1,1.530783014s,1.530513379s,21.767174ms,0ns,1,63,4520789,0.00%,47609
"use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarsmallstring;",2,1.604565427s,1.603988187s,23.690643ms,0ns,1,63,4520789,0.00%,47609
"use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarsmallstring;",3,1.528223064s,1.527948995s,19.720165ms,0ns,1,63,4520789,0.00%,47609
"use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarsmallstring;",4,1.454947646s,1.454685549s,20.396657ms,0ns,1,63,4520789,0.00%,47609
"use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarsmallstring;",5,1.542216054s,1.541967462s,8.842842ms,0ns,1,63,4520789,0.00%,47609
"use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarsmallstring;",6,1.526468389s,1.525931623s,10.978096ms,0ns,1,63,4520789,0.00%,47609
"use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarsmallstring;",7,1.603036505s,1.602786231s,18.726645ms,0ns,1,63,4520789,0.00%,47609
"use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarsmallstring;",8,1.591449944s,1.591202632s,9.763023ms,0ns,1,63,4520789,0.00%,47609
"use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarsmallstring;",9,1.620322713s,1.619828251s,22.549885ms,0ns,1,63,4520789,0.00%,47609
"use wisconopen4gb; select similarsmallstring, count(similarsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.similarsmallstring;",10,1.510052295s,1.509484938s,23.279749ms,0ns,1,63,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",1,14.857434584s,14.857202588s,22.564064ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",2,15.152335008s,15.15209113s,18.821555ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",3,13.274541089s,13.274306231s,22.775577ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",4,13.5393375s,13.538815277s,21.503389ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",5,14.165891362s,14.165661606s,19.22597ms,1ms,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",6,12.513980853s,12.513748673s,20.205328ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",7,14.831649915s,14.831128459s,21.105684ms,1ms,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",8,13.844016051s,13.84377705s,21.227891ms,1ms,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",9,14.108564057s,14.108325785s,16.473311ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",10,12.437421247s,12.437181423s,19.403565ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",1,12.960809288s,12.960573943s,18.874975ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",2,14.311279111s,14.310741667s,23.200803ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",3,11.844563907s,11.844296408s,19.140848ms,1ms,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",4,14.265775188s,14.265532705s,19.740406ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",5,14.579453062s,14.578916108s,21.373052ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",6,13.647405643s,13.647129415s,18.494743ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",7,14.952118251s,14.951873866s,10.137143ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",8,11.488397596s,11.488160305s,17.855908ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",9,15.305672533s,15.305430379s,17.456733ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb group by wiscondefopen4gb.normalsmallstring;",10,13.930872644s,13.930633075s,19.933543ms,0ns,4515035,252841960,4520789,0.00%,47609
"use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.normalsmallstring;",1,20.076061302s,20.075529112s,12.670731ms,0ns,4515035,252841960,4520789,0.00%,47609
"use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.normalsmallstring;",2,17.754850289s,17.754284433s,12.850232ms,0ns,4515035,252841960,4520789,0.00%,47609
"use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.normalsmallstring;",3,17.384736743s,17.384213267s,13.221486ms,1ms,4515035,252841960,4520789,0.00%,47609
"use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.normalsmallstring;",4,16.965212746s,16.964941523s,19.234038ms,0ns,4515035,252841960,4520789,0.00%,47609
"use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.normalsmallstring;",5,18.382673916s,18.382337013s,19.734003ms,0ns,4515035,252841960,4520789,0.00%,47609
"use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.normalsmallstring;",6,19.935754578s,19.935220269s,12.711078ms,0ns,4515035,252841960,4520789,0.00%,47609
"use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.normalsmallstring;",7,18.372616472s,18.372370036s,18.562037ms,0ns,4515035,252841960,4520789,0.00%,47609
"use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.normalsmallstring;",8,17.45886703s,17.458169717s,13.580287ms,0ns,4515035,252841960,4520789,0.00%,47609
"use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.normalsmallstring;",9,18.903544825s,18.903297859s,19.92137ms,0ns,4515035,252841960,4520789,0.00%,47609
"use wisconopen4gb; select normalsmallstring, count(normalsmallstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.normalsmallstring;",10,18.158799345s,18.158553994s,21.010472ms,0ns,4515035,252841960,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",1,29.907242442s,29.906731437s,23.881029ms,1ms,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",2,32.075787532s,32.075559176s,20.345391ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",3,29.189222667s,29.188720469s,12.896278ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",4,30.424799407s,30.424568244s,20.091509ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",5,31.641524609s,31.640928824s,23.550656ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",6,30.723645597s,30.723139797s,25.574775ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",7,34.193962661s,34.193443194s,23.915275ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",8,33.096889838s,33.096653267s,22.768503ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",9,33.678866778s,33.678283406s,23.977793ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",10,31.580753017s,31.580521585s,17.734867ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",1,33.585511169s,33.584955649s,12.756711ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",2,28.028957335s,28.028725084s,19.019278ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",3,28.09094823s,28.090716193s,21.265087ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",4,28.299590575s,28.299357206s,19.814662ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",5,31.27350567s,31.272999099s,22.743937ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",6,30.871295004s,30.871061448s,21.681494ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",7,30.992321301s,30.992083656s,18.616411ms,1ms,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",8,28.982183527s,28.981662031s,22.816729ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",9,27.864049254s,27.863810734s,20.14026ms,0ns,4520789,791356748,4520789,0.00%,47609
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb group by wiscondefopen4gb.variablelengthstring;",10,30.519254581s,30.519006969s,19.826288ms,0ns,4520789,791356748,4520789,0.00%,47609
"use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.variablelengthstring;",1,77.132557609s,77.132312619s,19.150107ms,0ns,4520789,791356748,4520789,0.00%,47609
"use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.variablelengthstring;",2,77.460065284s,77.459465107s,13.706066ms,0ns,4520789,791356748,4520789,0.00%,47609
"use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.variablelengthstring;",3,78.024471509s,78.024217287s,16.973999ms,0ns,4520789,791356748,4520789,0.00%,47609
"use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.variablelengthstring;",4,76.246837861s,76.246589695s,20.92669ms,0ns,4520789,791356748,4520789,0.00%,47609
"use wisconopen4gb; select variablelengthstring, count(variablelengthstring) as count from wiscondefopen4gb /*+ hash */ group by wiscondefopen4gb.variablelengthstring;",5,77.134873242s,77.134626754s,20.307765ms,0ns,4520789,791356748,4520789,0.00%,47609
